# Region type : patch outlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	sum(phi)
8.1029e-05    	3.076861e-03
8.114e-05     	3.076334e-03
8.12511e-05   	3.075809e-03
8.1362e-05    	3.075286e-03
8.1473e-05    	3.074765e-03
8.1584e-05    	3.074245e-03
8.16951e-05   	3.073727e-03
8.18062e-05   	3.073211e-03
8.19173e-05   	3.072697e-03
8.20285e-05   	3.072187e-03
8.21398e-05   	3.071681e-03
8.2251e-05    	3.071178e-03
8.23622e-05   	3.070681e-03
8.24733e-05   	3.070190e-03
8.25844e-05   	3.069709e-03
8.26955e-05   	3.069242e-03
8.28067e-05   	3.068790e-03
8.29178e-05   	3.068355e-03
8.30291e-05   	3.067934e-03
8.31404e-05   	3.067525e-03
8.32518e-05   	3.067128e-03
8.33632e-05   	3.066745e-03
8.34745e-05   	3.066375e-03
8.35858e-05   	3.066022e-03
8.36971e-05   	3.065694e-03
8.38084e-05   	3.065388e-03
8.39197e-05   	3.065103e-03
8.4031e-05    	3.064835e-03
8.41423e-05   	3.064585e-03
8.42537e-05   	3.064356e-03
8.43652e-05   	3.064148e-03
8.44767e-05   	3.063957e-03
8.45882e-05   	3.063785e-03
8.46997e-05   	3.063629e-03
8.48112e-05   	3.063491e-03
8.49226e-05   	3.063376e-03
8.50341e-05   	3.063283e-03
8.51456e-05   	3.063213e-03
8.52571e-05   	3.063168e-03
8.53687e-05   	3.063149e-03
8.54803e-05   	3.063167e-03
8.55919e-05   	3.063223e-03
8.57034e-05   	3.063301e-03
8.5815e-05    	3.063392e-03
8.59266e-05   	3.063491e-03
8.60383e-05   	3.063596e-03
8.615e-05     	3.063705e-03
8.62617e-05   	3.063819e-03
8.63734e-05   	3.063940e-03
8.64851e-05   	3.064066e-03
8.65968e-05   	3.064197e-03
8.67085e-05   	3.064340e-03
8.68201e-05   	3.064490e-03
8.69318e-05   	3.064653e-03
8.70436e-05   	3.064833e-03
8.71555e-05   	3.065031e-03
8.72675e-05   	3.065244e-03
8.73794e-05   	3.065466e-03
8.74912e-05   	3.065694e-03
8.7603e-05    	3.065925e-03
8.77148e-05   	3.066162e-03
8.78265e-05   	3.066410e-03
8.79384e-05   	3.066676e-03
8.80503e-05   	3.066960e-03
8.81623e-05   	3.067254e-03
8.82744e-05   	3.067558e-03
8.83864e-05   	3.067873e-03
8.84983e-05   	3.068201e-03
8.86102e-05   	3.068540e-03
