# Region type : patch inlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	areaAverage(TMean)	areaAverage(UMean)
0             
1.86866e-05   	5.787000e+02	(-1.954939e-01 -3.233130e-01 9.999811e+01)
1.87835e-05   	5.787000e+02	(-1.971980e-01 -3.219760e-01 9.999811e+01)
1.88805e-05   	5.787000e+02	(-1.988457e-01 -3.206269e-01 9.999811e+01)
1.89775e-05   	5.787000e+02	(-2.004375e-01 -3.192656e-01 9.999811e+01)
1.90744e-05   	5.787000e+02	(-2.019743e-01 -3.178916e-01 9.999812e+01)
1.91714e-05   	5.787000e+02	(-2.034564e-01 -3.165051e-01 9.999812e+01)
1.92683e-05   	5.787000e+02	(-2.048850e-01 -3.151057e-01 9.999812e+01)
1.93653e-05   	5.787000e+02	(-2.062603e-01 -3.136935e-01 9.999813e+01)
1.94622e-05   	5.787000e+02	(-2.075835e-01 -3.122681e-01 9.999813e+01)
1.95591e-05   	5.787000e+02	(-2.088548e-01 -3.108298e-01 9.999813e+01)
1.9656e-05    	5.787000e+02	(-2.100755e-01 -3.093782e-01 9.999814e+01)
1.97529e-05   	5.787000e+02	(-2.112460e-01 -3.079133e-01 9.999814e+01)
1.98498e-05   	5.787000e+02	(-2.123671e-01 -3.064354e-01 9.999815e+01)
1.99466e-05   	5.787000e+02	(-2.134397e-01 -3.049442e-01 9.999815e+01)
2.00435e-05   	5.787000e+02	(-2.144642e-01 -3.034401e-01 9.999816e+01)
2.01404e-05   	5.787000e+02	(-2.154418e-01 -3.019228e-01 9.999816e+01)
2.02372e-05   	5.787000e+02	(-2.163729e-01 -3.003928e-01 9.999817e+01)
2.03341e-05   	5.787000e+02	(-2.172586e-01 -2.988498e-01 9.999817e+01)
2.04309e-05   	5.787000e+02	(-2.180994e-01 -2.972942e-01 9.999818e+01)
2.05277e-05   	5.787000e+02	(-2.188964e-01 -2.957260e-01 9.999818e+01)
2.06245e-05   	5.787000e+02	(-2.196501e-01 -2.941455e-01 9.999819e+01)
2.07213e-05   	5.787000e+02	(-2.203615e-01 -2.925530e-01 9.999819e+01)
2.08181e-05   	5.787000e+02	(-2.210315e-01 -2.909482e-01 9.999820e+01)
2.09149e-05   	5.787000e+02	(-2.216608e-01 -2.893315e-01 9.999820e+01)
2.10116e-05   	5.787000e+02	(-2.222503e-01 -2.877032e-01 9.999821e+01)
2.11084e-05   	5.787000e+02	(-2.228008e-01 -2.860633e-01 9.999821e+01)
2.12051e-05   	5.787000e+02	(-2.233132e-01 -2.844124e-01 9.999822e+01)
2.13019e-05   	5.787000e+02	(-2.237884e-01 -2.827504e-01 9.999822e+01)
2.13986e-05   	5.787000e+02	(-2.242271e-01 -2.810777e-01 9.999823e+01)
2.14953e-05   	5.787000e+02	(-2.246302e-01 -2.793947e-01 9.999824e+01)
2.1592e-05    	5.787000e+02	(-2.249987e-01 -2.777013e-01 9.999824e+01)
2.16887e-05   	5.787000e+02	(-2.253334e-01 -2.759977e-01 9.999825e+01)
2.17854e-05   	5.787000e+02	(-2.256352e-01 -2.742844e-01 9.999825e+01)
2.18821e-05   	5.787000e+02	(-2.259049e-01 -2.725615e-01 9.999826e+01)
2.19788e-05   	5.787000e+02	(-2.261436e-01 -2.708294e-01 9.999826e+01)
2.20754e-05   	5.787000e+02	(-2.263520e-01 -2.690881e-01 9.999827e+01)
2.21721e-05   	5.787000e+02	(-2.265312e-01 -2.673383e-01 9.999827e+01)
2.22687e-05   	5.787000e+02	(-2.266820e-01 -2.655798e-01 9.999828e+01)
2.23654e-05   	5.787000e+02	(-2.268053e-01 -2.638131e-01 9.999829e+01)
2.2462e-05    	5.787000e+02	(-2.269022e-01 -2.620383e-01 9.999829e+01)
2.25586e-05   	5.787000e+02	(-2.269735e-01 -2.602556e-01 9.999830e+01)
2.26552e-05   	5.787000e+02	(-2.270201e-01 -2.584654e-01 9.999830e+01)
2.27518e-05   	5.787000e+02	(-2.270429e-01 -2.566682e-01 9.999831e+01)
2.28484e-05   	5.787000e+02	(-2.270429e-01 -2.548638e-01 9.999831e+01)
2.2945e-05    	5.787000e+02	(-2.270211e-01 -2.530527e-01 9.999832e+01)
2.30416e-05   	5.787000e+02	(-2.269782e-01 -2.512348e-01 9.999832e+01)
